url,url2,loc,city,ST,intl,date,popnum,FIPS
http://www.capitalgazette.com/news/annapolis/ph-ac-cn-church-hate-crime-0619-20150618-story.html,,"Annapolis, MD",Annapolis,MD,0,6/18/15,30,2401600
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,,Annapolis,Annapolis,MD,0,8/14/14,NA,2401600
https://www.popularresistance.org/protest-at-mass-arrest-omalley-presidential-announcement/,,"Baltimore, MD",Baltimore,MD,0,5/30/15,10,2404000
http://www.huffingtonpost.com/2015/04/28/peaceful-protests-baltimore_n_7164442.html,,"Baltimore, MD",Baltimore,MD,0,4/28/15,24,2404000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://www.themsuspokesman.com/2014/12/02/students-protest-police-brutality-in-national-walk-out/,Morgan State University,Baltimore,MD,0,12/1/14,30,2404000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,https://twitter.com/search?q=%23whitecoats4blacklives%20maryland&src=typd,"University of Maryland, 655 W Baltimore St, Baltimore, MD 21201",Baltimore,MD,0,12/10/14,30,2404000
"http://www.citypaper.com/photos/bcpnews-protest-over-the-death-of-freddie-gray-in-photos-20150420,0,7600636.photogallery",,"Baltimore, MD",Baltimore,MD,0,4/20/15,70,2404000
http://hub.jhu.edu/2014/12/11/hopkins-die-in-protests,,"Johns Hopkins, Baltimore MD,  1800 Orleans St, Baltimore, MD 21287",Baltimore,MD,0,12/10/14,150,2404000
http://www.baltimoresun.com/news/maryland/bs-md-shooting-20150418-story.html,,"Baltimore, MD",Baltimore,MD,0,4/18/15,250,2404000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/670392223044453/,Baltimore,Baltimore,MD,0,8/14/14,260,2404000
http://www.wbaltv.com/news/men-stand-against-violence-in-300man-march/32435686,,"Baltimore, MD",Baltimore,MD,0,4/17/15,300,2404000
http://www.csmonitor.com/USA/Justice/2015/0421/Justice-Dept.-opens-Baltimore-police-probe-after-mysterious-death-video,,"Baltimore, MD",Baltimore,MD,0,4/21/15,1000,2404000
http://www.insideedition.com/headlines/10369-black-lives-matter-projected-on-walls-at-freddie-gray-funeral-as-baltimore-erupts-in-protests,,"Baltimore, MD",Baltimore,MD,0,4/27/15,2000,2404000
http://www.sltrib.com/news/2441720-155/protests-in-baltimore-over-mans-death,,"Baltimore, MD",Baltimore,MD,0,4/25/15,2000,2404000
http://www.theguardian.com/us-news/2015/apr/30/freddie-gray-protests-across-us-as-baltimore-is-forced-to-free-100-suspects,,"Baltimore, MD",Baltimore,MD,0,4/29/15,2000,2404000
http://www.washingtonpost.com/lifestyle/style/princes-rally-4-peace-finds-baltimore-in-a-celebratory-mood/2015/05/11/07e3e218-f7a0-11e4-a13c-193b1241d51a_story.html,,"Baltimore, MD",Baltimore,MD,0,5/10/15,2000,2404000
http://www.theguardian.com/us-news/2015/apr/29/baltimore-protests-police-in-riot-gear-disperse-hundreds-defying-10pm-curfew,NA,"Baltimore,MD",Baltimore,MD,0,4/28/15,NA,2404000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,,Baltimore City Community College,Baltimore,MD,0,12/1/14,NA,2404000
http://www.fredericknewspost.com/news/crime_and_justice/protesters-rally-at-courthouse-city-hall-to-protest-violence-in/article_195bfabb-c501-5479-a9eb-ae1263a1a80f.html,,"Frederick, MD",Frederick,MD,0,8/28/14,75,2430325
http://www.wboc.com/story/29358080/salisbury-congregation-holds-vigil-for-charleston-church-massacre-victims,,"Salisbury, MD",Salisbury,MD,0,6/18/15,40,2469925
http://www.wjla.com/articles/2015/01/peaceful-new-year-s-day-protest-at-wheaton-mall-ends-with-an-arrest-110248.html,,"Wheaton, MD",Wheaton,MD,0,12/1/14,20,2483775
http://www.cnn.com/2014/11/24/us/national-ferguson-protests/,,,Bangor,ME,0,11/24/14,NA,2302795
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,,"University of New England, 11 Hills Beach Rd, Biddeford, ME 04005",Biddeford,ME,0,12/10/14,NA,2304860
http://news.mpbn.net/post/rally-black-lives-held-monument-square,,"Portland, ME",Portland,ME,0,3/20/15,10,2360545
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/566737933431807/,"Portland, ME",Portland,ME,0,8/14/14,99,2360545
http://www.michigandaily.com/news/bamn-protests-union-following-events-ferguson,,University of Michigan,Ann Arbor,MI,0,9/12/14,20,2603000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,,"University of Michigan, 1500 E Medical Center Dr, Ann Arbor, MI 48109",Ann Arbor,MI,0,12/10/14,100,2603000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/322515014580239/,Ann Arbor,Ann Arbor,MI,0,8/14/14,130,2603000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,,University of Michigan- Ann Arbor,Ann Arbor,MI,0,12/1/14,NA,2603000
http://www.heraldpalladium.com/news/local/church-holds-vigil-for-shooting-victims/article_9a5623dd-4b66-50ca-8374-572e993904cf.html,,"Benton Township, MI",Benton Township,MI,0,6/18/15,24,2607520
http://www.buzzfeed.com/jimdalrympleii/shutitdown-protests-engulf-american-cities-for-a-second-nigh#.gs1JE4V5KV,,Detroit,Detroit,MI,0,12/4/14,15,2622000
http://www.wxyz.com/news/local-prayer-vigil-to-be-held-for-victims-of-charleston-shooting,,"Detroit, MI",Detroit,MI,0,6/18/15,40,2622000
http://www.cnn.com/2014/11/24/us/national-ferguson-protests/,http://www.clickondetroit.com/news/protesters-block-northbound-i75-in-detroit/29929734,231 W. Lafayette Blvd,Detroit,MI,0,11/24/14,200,2622000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/815511191813015/,Detroit,Detroit,MI,0,8/14/14,630,2622000
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,https://www.facebook.com/events/871186929567125,East Lansing,East Lansing,MI,0,10/22/14,230,2624120
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,,"Michigan State University, 965 Fee Rd, East Lansing, MI 48824",East Lansing,MI,0,12/10/14,NA,2624120
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/773686129349198/,Grand Rapids,Grand Rapids,MI,0,8/14/14,170,2623980
http://www.mlive.com/news/kalamazoo/index.ssf/2014/08/peaceful_protest_in_kalamazoo.html,,"Kalamazoo, MI",Kalamazoo,MI,0,8/16/14,50,2642160
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,,Lansing,Lansing,MI,0,8/14/14,NA,2646000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/552996471496017/,Saginaw,Saginaw,MI,0,8/14/14,13,2670520
http://www.mlive.com/news/ann-arbor/index.ssf/2015/08/ann_arbor_ypsilanti_activists.html,,"Ypsilanti, MI",Ypsilanti,MI,0,8/9/15,70,2689140
http://www.twincities.com/localnews/ci_27177956/at-moa-police-brutality-protesters-plan-rally,,"Bloomington, MN",Bloomington,MN,0,12/20/14,1500,2706616
http://www.huffingtonpost.com/2014/12/10/whitecoats4blacklives_n_6304736.html,,"University of Minnesota, 1035 University Dr, Duluth, MN 55812",Duluth,MN,0,12/10/14,100,2717000
http://www.mprnews.org/story/2015/05/15/mpls-protest,,"Minneapolis, MN",Minneapolis,MN,0,5/14/15,75,2743000
http://www.startribune.com/madison-solidarity-rally-moves-through-downtown-minneapolis/303694581/,,"Minneapolis, MN",Minneapolis,MN,0,5/13/15,75,2743000
http://www.buzzfeed.com/jimdalrympleii/shutitdown-protests-engulf-american-cities-for-a-second-nigh#.gs1JE4V5KV,,Minneapolis,Minneapolis,MN,0,12/4/14,200,2743000
http://edition.cnn.com/2014/11/25/us/national-ferguson-protests/,http://www.twincities.com/localnews/ci_27008194/ferguson-minnesota-rallies-wake-grand-jury-decision,,Minneapolis,MN,0,11/24/14,250,2743000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/1442088142746371/,Minneapolis,Minneapolis,MN,0,8/14/14,840,2743000
http://www.startribune.com/twin-cities-students-walk-out-to-join-black-lives-matter-protest/302163771/,,"Minneapolis, MN",Minneapolis,MN,0,5/1/15,1000,2743000
http://www.theguardian.com/us-news/2015/apr/30/freddie-gray-protests-across-us-as-baltimore-is-forced-to-free-100-suspects,,"Minneapolis, MN",Minneapolis,MN,0,4/29/15,1500,2743000
http://theuptake.org/2015/03/10/court-appearance-for-blacklivesmatter-protesters/,,"Minneapolis, MN",Minneapolis,MN,0,3/10/15,3000,2743000
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,,Minneapolis: North Common Park,Minneapolis,MN,0,10/22/14,NA,2743000
http://m.rochestercitynewspaper.com/NewsBlog/archives/2015/05/01/rochester-marches-for-baltimore,,"Rochester, MN",Rochester,MN,0,5/1/15,50,2754880
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://www.buzzfeed.com/tasneemnashrulla/thousands-of-students-walk-out-ferguson#.tvM9qBY6wY,Johnson Senior High School,St. Paul,MN,0,12/1/14,10,2747221
http://www.startribune.com/local/stpaul/289059321.html,,"St. Paul, MN",St. Paul,MN,0,1/19/15,2000,2747221
http://www.wsj.com/articles/missouri-police-officer-shoots-dead-man-who-pulled-gun-1419412121,,"Berkeley, MO",Berkeley,MO,0,12/3/14,100,2904906
http://www.wsj.com/articles/missouri-police-officer-shoots-dead-man-who-pulled-gun-1419412122,,"Berkeley, MO",Berkeley,MO,0,12/3/14,250,2904906
http://www.stltoday.com/news/local/fury-of-ferguson-descends-on-st-louis-county-council/article_ca03267a-d87e-5399-9bd0-3bb95b50339f.html,,"Clayton, MO",Clayton,MO,0,9/16/14,50,2914572
http://www.nytimes.com/2014/10/11/us/st-louis-police-shooting-protests.html,,"Clayton, MO",Clayton,MO,0,10/10/14,200,2914572
http://www.themaneater.com/stories/2014/11/24/students-march-to-city-hall-after-decision/,,University of Missouri,Columbia,MO,0,11/24/14,20,2915670
http://www.columbiatribune.com/news/local/local-vigil-honors-charleston-shooting-victims/article_6f5aad7f-ea12-5dd6-b8f0-255de63dfb92.html,,"Columbia, MO",Columbia,MO,0,6/18/15,100,2915670
http://www.themaneater.com/stories/2014/12/3/mu4mikebrown-demonstration-draws-hundreds/,,University of Missouri,Columbia,MO,0,12/2/14,200,2915670
http://www.themaneater.com/stories/2014/12/7/students-march-eric-garner/,,University of Missouri,Columbia,MO,0,12/5/14,200,2915670
http://www.themaneater.com/stories/2014/8/15/columbia-unites-honor-mike-brown/,,"Columbia, MO",Columbia,MO,0,8/14/14,200,2915670
http://www.themaneater.com/stories/2014/10/8/mu4mikebrown-holds-rally-against-unjust-killings-b/,NA,University of Missouri,Columbia,MO,0,10/8/14,NA,2915670
http://fox2now.com/2014/12/13/ferguson-protesters-march-in-solidarity-with-dc-protest/,,"St. Louis - Ferguson, MO",Ferguson,MO,0,12/13/14,9,2923986
http://stlouis.cbslocal.com/2014/08/12/timeline-the-death-of-michael-brown-and-unrest-in-ferguson/,,"Ferguson, MO",Ferguson,MO,0,8/12/14,20,2923986
http://www.stltoday.com/business/local/some-ferguson-protesters-shift-focus-to-city-s-historic-district/article_89afa13b-64a2-56e1-b809-15707064920c.html,,"Ferguson, MO",Ferguson,MO,0,9/14/14,30,2923986
http://www.stltoday.com/news/local/metro/six-months-after-his-death-michael-brown-is-remembered/article_907daedc-7456-5a99-9e0f-598ab756a16c.html,,"Ferguson, MO",Ferguson,MO,0,2/9/15,30,2923986
http://fox2now.com/2015/03/05/four-protesters-arrested-outside-ferguson-pd-overnight/,,"Ferguson, MO",Ferguson,MO,0,3/4/15,50,2923986
http://www.stltoday.com/news/local/crime-and-courts/more-gunfire-erupts-after-one-shot-amid-protest-in-ferguson/article_20958339-2ed0-577d-a80d-ba0959137074.html,,"Ferguson, MO",Ferguson,MO,0,4/28/15,50,2923986
http://www.latimes.com/nation/nationnow/la-na-nn-community-activism-lauded-in-calm-ferguson-protests-20140821-story.html,,"Ferguson, MO",Ferguson,MO,0,8/21/14,75,2923986
http://www.washingtonpost.com/news/post-nation/wp/2015/03/12/two-police-officers-shot-seriously-injured-in-ferguson/,,"Ferguson, MO",Ferguson,MO,0,3/12/15,75,2923986
http://www.latimes.com/nation/nationnow/la-na-nn-ferguson-protest-police-20140815-story.html,,"Ferguson, MO",Ferguson,MO,0,8/16/14,100,2923986
http://www.stltoday.com/news/local/crime-and-courts/ferguson-day-one-wrapup-officer-kills-ferguson-teen/article_04e3885b-4131-5e49-b784-33cd3acbe7f1.html,,"Ferguson, MO",Ferguson,MO,0,8/10/14,100,2923986
http://www.usatoday.com/story/news/nation/2014/11/28/ferguson-missouri-protest-target-walmart/19605201/,,"Ferguson, MO",Ferguson,MO,0,11/27/14,100,2923986
http://www.stltoday.com/news/local/metro/protesters-march-down-west-florissant-turn-back-when-police-cars/article_19092f50-9bf9-5bc1-bddc-2f03d1a9902c.html,,"Ferguson, MO",Ferguson,MO,0,8/22/14,125,2923986
http://www.buzzfeed.com/jimdalrympleii/two-police-officers-reportedly-shot-at-ferguson-protest,,"Ferguson, MO",Ferguson,MO,0,3/12/15,200,2923986
http://www.csmonitor.com/USA/Justice/2014/0924/Fresh-Ferguson-protests-born-of-distrust-fueled-by-resolve-video,,"Ferguson, MO",Ferguson,MO,0,9/23/14,200,2923986
http://www.essence.com/2014/08/10/st-louis-fatal-police-shooting-unarmed-teen-michael-brown,,"Ferguson, MO",Ferguson,MO,0,8/9/14,200,2923986
http://www.nytimes.com/2014/10/11/us/st-louis-police-shooting-protests.html,,"Ferguson, MO",Ferguson,MO,0,10/10/14,200,2923986
http://www.reuters.com/video/2014/09/08/protesters-mark-two-weeks-since-police-s?videoId=340751998,,"Ferguson, MO",Ferguson,MO,0,8/24/14,200,2923986
http://www.usatoday.com/story/news/nation/2014/08/14/michael-brown-ferguson-missouri-timeline/14051827/,,"Ferguson, MO",Ferguson,MO,0,8/11/14,200,2923986
http://edition.cnn.com/2014/11/25/us/national-ferguson-protests/,http://billypenn.com/2014/11/24/fergusonphl-how-philly-is-reacting-to-the-grand-jury-decision/,"Police Department, 222 S. Florissant Rd",Ferguson,MO,0,11/24/14,300,2923986
http://www.stltoday.com/news/local/crime-and-courts/day-five-wrapup-mcculloch-blasts-nixon-for-replacing-st-louis/article_0806541b-ed48-5d06-9267-323531ad6cf1.html,,"Ferguson, MO",Ferguson,MO,0,8/14/14,300,2923986
http://america.aljazeera.com/articles/2014/8/17/ferguson-clash-shooting.html,,"Ferguson, MO",Ferguson,MO,0,8/17/14,400,2923986
http://www.latimes.com/nation/nationnow/la-na-nn-marches-in-ferguson-20140823-story.html,,"Ferguson, MO",Ferguson,MO,0,8/23/14,600,2923986
http://news.stlpublicradio.org/post/national-march-ferguson-draws-huge-crowds-displays-wide-range-viewpoints,,"Ferguson, MO",Ferguson,MO,0,8/30/14,1000,2923986
http://www.stltoday.com/news/local/metro/police-drive-by-shooting-unrelated-to-michael-brown-commemorative-march/article_baaf86fd-2de0-53a7-b840-1941159aa5c7.html,,"Ferguson, MO",Ferguson,MO,0,8/9/15,1000,2923986
http://www.buzzfeed.com/jimdalrympleii/shutitdown-protests-engulf-american-cities-for-a-second-nigh#.gs1JE4V5KV,,Ferguson,Ferguson,MO,0,12/4/14,NA,2923986
https://twitter.com/AaronWBanks/status/584707267393527808,,"Florissant, MO",Florissant,MO,0,8/5/15,20,2924778
http://www.kshb.com/news/local-news/protestors-attempt-to-walk-up-off-ramp-at-i-70-east-of-downtown-kcmo,,"Kansas City, MO",Kansas City,MO,0,12/20/14,75,2938000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,,Kansas City,Kansas City,MO,0,8/14/14,NA,2938000
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,,Kansas City,Kansas City,MO,0,10/22/14,NA,2938000
http://www.stltoday.com/news/local/crime-and-courts/hundreds-of-protesters-march-to-ferguson-police-department/article_6aa58550-4c8a-5df5-8fa3-e00b45a4b1fc.html,,"Kirkwood, MO",Kirkwood,MO,0,8/30/14,40,2939044
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/733167813423178/,Springfield,Springfield,MO,0,8/14/14,75,2970000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/918376681511128/,St. Joseph,St. Joseph,MO,0,8/14/14,21,2964550
http://fox2now.com/2015/04/21/parkway-north-hs-official-says-black-lives-matter-signs-were-to-show-support-for-student-discussion-on-race-and-ferguson/,,"St. Louis, MO",St. Louis,MO,0,4/19/15,9,2965000
http://www.stlamerican.com/news/local_news/article_59322182-da60-11e4-b2b8-6fbbf35ba32c.html,,"St. Louis, MO",St. Louis,MO,0,4/3/15,15,2965000
https://twitter.com/AaronWBanks/status/577289558699552768/photo/1,,"St. Louis, MO",St. Louis,MO,0,3/15/15,15,2965000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,https://www.rt.com/usa/210531-handsup-walkout-rallies-thousands/,"St. Louis, AFL-CIO",St. Louis,MO,0,12/1/14,20,2965000
http://fox2now.com/2015/02/09/protesters-bring-coffin-to-mayor-slays-doorstep-on-6-month-anniversary-of-mike-browns-death/,,"St. Louis, MO",St. Louis,MO,0,2/9/15,20,2965000
http://www.washingtonpost.com/news/post-nation/wp/2014/10/05/protesters-interrupt-st-louis-symphony-with-requiem-for-mike-brown/,,"St. Louis, MO",St. Louis,MO,0,10/5/14,23,2965000
http://www.stltoday.com/lifestyles/faith-and-values/michael-brown-protesters-clash-with-martin-luther-king-day-observers/article_8f839364-67f0-5fd9-83e8-82ef39a8c01f.html,,"St. Louis, MO",St. Louis,MO,0,1/19/15,24,2965000
http://www.stltoday.com/lifestyles/faith-and-values/michael-brown-protesters-clash-with-martin-luther-king-day-observers/article_8f839364-67f0-5fd9-83e8-82ef39a8c01f.html,,"St. Louis, MO",St. Louis,MO,0,1/19/15,24,2965000
http://www.washingtonpost.com/politics/in-ferguson-coordinated-acts-of-disobedience-as-protests-evolve/2014/10/13/938241fc-531d-11e4-892e-602188e70e9c_story.html,,"St. Louis, MO",St. Louis,MO,0,10/13/14,24,2965000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,https://twitter.com/search?q=%23whitecoats4blacklives%20st%20louis&src=typd,"Saint Louis University, 1402 S Grand Blvd, St. Louis, MO 63104",St. Louis,MO,0,12/10/14,30,2965000
http://news.yahoo.com/two-arrested-ferguson-protests-move-st-louis-055807594.html,,"St. Louis, MO",St. Louis,MO,0,3/14/15,50,2965000
http://www.stltoday.com/news/local/crime-and-courts/thousands-march-in-downtown-st-louis-to-protest-police-violence/article_eeb8ecda-6708-59fb-bac6-9561dda95333.html,,"St. Louis, MO",St. Louis,MO,0,10/11/14,50,2965000
http://www.stltoday.com/news/local/crime-and-courts/thousands-march-in-downtown-st-louis-to-protest-police-violence/article_eeb8ecda-6708-59fb-bac6-9561dda95333.html,,"St. Louis, MO",St. Louis,MO,0,10/11/14,50,2965000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,https://www.rt.com/usa/210531-handsup-walkout-rallies-thousands/,"St. Louis, Clayton High School",St. Louis,MO,0,12/1/14,60,2965000
http://www.stlmag.com/news/black-lives-matter-confederate-memorial/,,"St. Louis, MO",St. Louis,MO,0,6/21/15,60,2965000
https://twitter.com/reyes_lay/status/584426149020704769,,"St. Louis, MO",St. Louis,MO,0,4/4/15,60,2965000
http://stlouis.cbslocal.com/2015/04/25/local-activists-confront-aryan-nation-at-old-courthouse/,,"St. Louis, MO",St. Louis,MO,0,4/25/15,75,2965000
http://www.huffingtonpost.com/2014/12/31/protesters-st-louis-police_n_6402150.html,,"St. Louis, MO",St. Louis,MO,0,12/31/14,75,2965000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://www.ibtimes.co.uk/hands-walk-out-ferguson-protesters-stage-mass-die-ins-across-us-1477680,Washington University in St. Louis,St. Louis,MO,0,12/1/14,100,2965000
http://fox2now.com/2014/12/04/demonstrators-in-st-louis-protest-eric-garner-grand-jury-decision/,,"St. Louis, MO",St. Louis,MO,0,12/3/14,100,2965000
http://www.huffingtonpost.com/2014/12/10/whitecoats4blacklives_n_6304736.html,,"Washington University School of Medicine, St. Louis",St. Louis,MO,0,12/10/14,100,2965000
http://www.utsandiego.com/news/2014/aug/26/ferguson-shooting-protests-move-to-st-louis/,,"St. Louis, MO",St. Louis,MO,0,8/26/14,100,2965000
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,https://www.facebook.com/events/758024147580248/,St. Louis: St. Louis Country Police Station,St. Louis,MO,0,10/22/14,115,2965000
http://www.stltoday.com/news/local/metro/at-church-in-lafayette-square-neighborhood-ferguson-protesters-plan-for/article_b7195262-0d9e-5530-93b0-2b0d88e1dfce.html,,"St. Louis, MO",St. Louis,MO,0,10/12/14,150,2965000
http://www.stltoday.com/entertainment/music/kevin-johnson/talib-kweli-dead-prez-cornel-west-speak-up-for-ferguson/article_e0eafa86-21e2-5e75-8575-ec62647c763a.html,,"St. Louis, MO",St. Louis,MO,0,10/12/14,300,2965000
http://america.aljazeera.com/articles/2014/11/29/16-arrested-as-demonstrationsreturntoferguson.html,,,St. Louis,MO,0,11/28/14,350,2965000
http://fox2now.com/2014/12/04/demonstrators-in-st-louis-protest-eric-garner-grand-jury-decision/,http://www.politicususa.com/2014/12/04/st-louis-motorist-attempts-hit-protesters-car-waves-gun.html,St. Louis,St. Louis,MO,0,12/4/14,350,2965000
http://edition.cnn.com/2014/11/25/us/national-ferguson-protests/,,I-44,St. Louis,MO,0,11/24/14,400,2965000
http://www.washingtonpost.com/politics/in-ferguson-coordinated-acts-of-disobedience-as-protests-evolve/2014/10/13/938241fc-531d-11e4-892e-602188e70e9c_story.html,,"St. Louis, MO",St. Louis,MO,0,10/13/14,1000,2965000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/676481605774851/,St. Louis,St. Louis,MO,0,8/14/14,1500,2965000
http://www.stltoday.com/news/local/crime-and-courts/thousands-march-in-downtown-st-louis-to-protest-police-violence/article_eeb8ecda-6708-59fb-bac6-9561dda95333.html,,"St. Louis, MO",St. Louis,MO,0,10/11/14,2000,2965000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://www.ibtimes.co.uk/hands-walk-out-ferguson-protesters-stage-mass-die-ins-across-us-1477680,Saint Louis University,St. Louis,MO,0,12/1/14,NA,2965000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://www.msnewsnow.com/story/27520144/jackson-state-students-join-nationwide-walkout,Jackson State University,Jackson,MS,0,12/1/14,100,2836000
http://www.al.com/living/index.ssf/2014/11/al_sharpton_lists_birmingham_a.html,,109 North Pearl St,Natchez,MS,0,11/24/14,NA,2850440
http://hottytoddy.com/2015/04/08/ole-miss-students-protest-shooting-death-of-south-carolinas-walter-scott/,,University of Mississippi,Oxford,MS,0,4/8/15,12,2854840
http://thedmonline.com/students-bring-die-in-from-campus-to-oxford-square/,,University of Mississippi,Oxford,MS,0,4/22/15,20,2854840
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/295906250592449/,"Oxford, MS",Oxford,MS,0,8/14/14,50,2854840
http://hottytoddy.com/2015/06/19/prayer-vigil-held-by-oxford-area-residents-honors-nine-killed-in-south-carolina-shooting/,,"Oxford, MS",Oxford,MS,0,6/18/15,100,2854840
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,https://twitter.com/search?q=%23HandsUpWalkout%20mizzou&src=typd,"Missoula, Montana",Missoula,MT,0,12/1/14,50,3050200
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,http://www.thenewcivilrightsmovement.com/uncucumbered/med_students_across_the_u_s_protest_police_shootings,"University of North Carolina, 174 Country Club Road, Chapel Hill, NC 27599",Chapel Hill,NC,0,12/10/14,70,3711800
http://www.al.com/living/index.ssf/2014/11/al_sharpton_lists_birmingham_a.html,,401 West Trade St,Charlotte,NC,0,11/24/14,NA,3712000
http://www.charlotteobserver.com/news/local/crime/article27881176.html,NA,"Charlotte, NC",Charlotte,NC,0,7/19/15,24,3712000
http://thebullseye.org/1303/showcase/protesters-on-jcsu-plaza-call-for-an-end-to-police-brutality/,NA,Johnson C. Smith University,Charlotte,NC,0,8/22/14,100,3712000
http://www.ny1.com/nc/charlotte/news/2015/05/4/charlotte-black-lives-matter-rally.html,NA,"Charlotte, NC",Charlotte,NC,0,5/4/15,100,3712000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/1448288622123916/,Charlotte,Charlotte,NC,0,8/14/14,230,3712000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://www.campusreform.org/?ID=6109,"UNC at Charlotte,",Charlotte,NC,0,12/1/14,500,3712000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,https://twitter.com/search?q=%23whitecoats4blacklives%20duke&src=typd,"Duke University, 201 Trent Dr, Durham, NC 27710",Durham,NC,0,12/10/14,70,3719000
http://www.dukechronicle.com/articles/2014/08/25/duke-students-take-hands-dont-shoot-photo-ferguson,NA,Duke University,Durham,NC,0,8/23/14,100,3719000
https://www.southerncoalition.org/peaceful-protest-1st-night-hanukkah-press-clipping/,http://abc11.com/news/peaceful-protest-in-durham-on-first-night-of-hanukkah/439721/,"Durham, NC",Durham,NC,0,12/17/14,100,3719000
http://www.twcnews.com/nc/triangle-sandhills/news/2015/05/1/protesters-gather-in-durham-for--black-lives-matter--rally.html,NA,"Durham, NC",Durham,NC,0,5/1/15,200,3719000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/1502725206533280/,"Durham, NC",Durham,NC,0,8/14/14,550,3719000
http://www.fayobserver.com/news/local/about-people-participate-in-fayetteville-s-black-lives-matter-march/article_f97a43d4-5a2a-5d05-8326-bdcaa1f66c00.html,NA,"Fayetteville, NC",Fayetteville,NC,0,5/2/15,75,3722920
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,http://www.greensboro.com/news/dozens-gather-outside-jail-to-protest-police-brutality/article_654f8ca2-5a68-11e4-a99e-0017a43b2370.html,Greensboro,Greensboro,NC,0,10/22/14,24,3728000
http://www.newsobserver.com/2014/08/17/4078072/wake-crowd-protests-michael-brown.html,NA,"Raleigh, NC",Raleigh,NC,0,8/17/14,70,3755000
http://www.journalnow.com/news/local/hands-up-protest-blocks-traffic-on-hanes-mall-blvd/article_15ad95c8-896a-11e4-b614-5b0f10cd9e74.html,NA,"Winston Salem, NC",Winston-Salem,NC,0,12/21/14,60,3775000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://www.buzzfeed.com/tasneemnashrulla/thousands-of-students-walk-out-ferguson#.tvM9qBY6wY,Wake Forest University,Winston-Salem,NC,0,12/1/14,30,3775000
